"","GENE","SCORE","FDR"
"18157","ENSG00000214919.3",3.64475875437098,0.719
"18158","ENSG00000214922.9",3.78391680578796,0.149
"18159","ENSG00000214940.8",1.85518091387313,0.001
"18160","ENSG00000214941.8",3.01241693125546,0.325
"18161","ENSG00000214942.6",4.09787825232117,0.866
"18162","ENSG00000214944.10",2.57247002579416,0.025
"18163","ENSG00000214946.15",3.70902935848129,0.172
"18164","ENSG00000214954.8",4.97358712173185,0.89
"18165","ENSG00000214955.5",6.51785579023931,0.88
"18166","ENSG00000214960.11",2.92425563899431,0.156
"18167","ENSG00000214961.2",4.07,0.275
"18168","ENSG00000214967.5",4.78969729059433,0.603
"18169","ENSG00000214973.3",4.95,0.578
"18170","ENSG00000214975.4",2.71215291313329,0.055
"18171","ENSG00000214976.2",4.75,0.375
"18172","ENSG00000214980.4",4.81,0.503
"18173","ENSG00000214988.4",4.94482491217257,0.719
"18174","ENSG00000214992.6",3.8657671057008,0.41
"18175","ENSG00000214998.2",4.99,0.724
"18176","ENSG00000214999.3",4.20603511502657,0.548
"18177","ENSG00000215002.2",4.75,0.361
"18178","ENSG00000215003.4",5.47657946659465,0.717
"18179","ENSG00000215005.2",4.17333919523109,0.261
"18180","ENSG00000215006.4",5.68189687876874,0.956
"18181","ENSG00000215007.3",4.91374486011561,0.306
"18182","ENSG00000215012.9",3.85608526164291,0.82
"18183","ENSG00000215014.5",5.22551522612317,0.996
"18184","ENSG00000215016.2",4.99,0.723
"18185","ENSG00000215018.10",3.3032172520686,0.4
"18186","ENSG00000215021.10",3.7061104576417,1.001
"18187","ENSG00000215022.8",3.91370898241411,0.391
"18188","ENSG00000215023.2",4.20706415566436,0.491
"18189","ENSG00000215030.5",3.53802255985142,0.563
"18190","ENSG00000215032.2",5.14801947930865,0.815
"18191","ENSG00000215034.4",4.07,0.282
"18192","ENSG00000215035.2",5.60828912358407,0.751
"18193","ENSG00000215039.8",4.10703995104159,0.981
"18194","ENSG00000215041.10",2.91588971185564,0.319
"18195","ENSG00000215045.9",4.16253673084746,0.205
"18196","ENSG00000215049.3",5.93064162571435,0.861
"18197","ENSG00000215057.4",5.11,0.791
"18198","ENSG00000215063.3",5.22039789140178,0.634
"18199","ENSG00000215065.3",5.77304300075883,0.917
"18200","ENSG00000215067.11",4.31014636824152,0.959
"18201","ENSG00000215068.9",2.24511360356312,0.003
"18202","ENSG00000215085.4",4.07,0.305
"18203","ENSG00000215086.2",4.22414550914716,0.598
"18204","ENSG00000215088.3",4.18428899378927,0.177
"18205","ENSG00000215089.3",4.10603021183307,0.217
"18206","ENSG00000215093.3",3.76034865619286,0.176
"18207","ENSG00000215094.3",4.99,0.694
"18208","ENSG00000215097.3",4.99,0.72
"18209","ENSG00000215105.4",3.53368267277001,0.629
"18210","ENSG00000215114.10",2.99372430738549,0.488
"18211","ENSG00000215115.7",4.62706028434786,0.429
"18212","ENSG00000215120.2",3.97751775875519,0.585
"18213","ENSG00000215124.2",5.2682481534596,0.717
"18214","ENSG00000215126.11",4.14796330784998,0.96
"18215","ENSG00000215127.6",4.07,0.301
"18216","ENSG00000215146.5",4.18985884717859,0.81
"18217","ENSG00000215149.3",4.90298733168429,0.526
"18218","ENSG00000215151.4",4.07,0.288
"18219","ENSG00000215154.6",3.4501211530305,0.772
"18220","ENSG00000215156.5",4.90506123477432,0.536
"18221","ENSG00000215158.9",2.70440097285126,0.091
"18222","ENSG00000215160.3",3.27642117321989,0.462
"18223","ENSG00000215162.2",2.99500308712385,0.154
"18224","ENSG00000215174.2",4.57390928730894,0.306
"18225","ENSG00000215179.5",4.45033380916997,0.293
"18226","ENSG00000215182.8",3.04843015982725,0.095
"18227","ENSG00000215183.5",6.26031977222045,0.864
"18228","ENSG00000215184.2",5.94802760416412,0.858
"18229","ENSG00000215186.7",5.21988952414285,0.573
"18230","ENSG00000215187.13",3.99547711020504,0.138
"18231","ENSG00000215190.9",3.50940666880219,0.981
"18232","ENSG00000215193.14",3.38241927161017,0.633
"18233","ENSG00000215196.5",3.67600788816324,0.618
"18234","ENSG00000215197.4",4.90339057538018,0.402
"18235","ENSG00000215198.3",5.36756215027515,0.672
"18236","ENSG00000215199.3",4.65951126938186,0.528
"18237","ENSG00000215208.3",3.03997159189318,0.007
"18238","ENSG00000215210.3",4.54639095087312,0.581
"18239","ENSG00000215218.4",3.94909824858231,0.22
"18240","ENSG00000215223.3",5.04136735785841,0.953
"18241","ENSG00000215241.4",3.30800451239237,0.399
"18242","ENSG00000215244.4",4.59388728879752,0.575
"18243","ENSG00000215246.6",3.59866981950746,0.435
"18244","ENSG00000215251.5",3.44885667119382,0.758
"18245","ENSG00000215252.12",2.70285098504955,0.073
"18246","ENSG00000215256.5",2.8840434402219,0.225
"18247","ENSG00000215262.8",3.16029617920751,0.246
"18248","ENSG00000215263.2",4.81,0.484
"18249","ENSG00000215267.8",1.89046373078939,0.002
"18250","ENSG00000215270.3",4.52341293900867,0.67
"18251","ENSG00000215271.9",3.85265649921746,0.981
"18252","ENSG00000215277.9",4.78929182984493,0.572
"18253","ENSG00000215283.3",4.94864706524464,0.84
"18254","ENSG00000215284.2",5.70880989528603,0.816
"18255","ENSG00000215301.11",3.64032447904209,0.911
"18256","ENSG00000215302.8",4.13562958400903,0.755
"18257","ENSG00000215304.3",5.74677684774688,0.805
"18258","ENSG00000215305.10",3.29181626216705,0.433
"18259","ENSG00000215311.3",5.93003460476007,0.973
"18260","ENSG00000215313.3",5.21,1.001
"18261","ENSG00000215325.4",2.99051274647895,0.024
"18262","ENSG00000215326.3",4.41543775273645,0.591
"18263","ENSG00000215333.3",3.56731723999394,0.07
"18264","ENSG00000215339.3",3.96678468461286,0.122
"18265","ENSG00000215343.7",4.21985281718256,0.154
"18266","ENSG00000215347.4",4.42492701946772,0.668
"18267","ENSG00000215349.2",4.26562572450551,0.18
"18268","ENSG00000215354.9",3.8384671114236,0.143
"18269","ENSG00000215357.2",4.81,0.52
"18270","ENSG00000215367.11",3.90602445467894,0.393
"18271","ENSG00000215369.3",5.50350911283308,0.673
"18272","ENSG00000215372.6",5.21,1.001
"18273","ENSG00000215374.6",3.38262844856426,0.285
"18274","ENSG00000215375.6",3.66315254382116,0.969
"18275","ENSG00000215381.3",4.11626647864306,0.37
"18276","ENSG00000215386.14",2.63763502073076,0.055
"18277","ENSG00000215388.3",3.17741656918025,0.175
"18278","ENSG00000215398.11",4.39831076197633,0.337
"18279","ENSG00000215399.2",4.09314417633374,0.192
"18280","ENSG00000215403.1",5.32717394901801,0.849
"18281","ENSG00000215414.4",4.73582893799265,0.231
"18282","ENSG00000215417.13",3.62847287830799,0.766
"18283","ENSG00000215421.10",3.32892675639078,0.299
"18284","ENSG00000215424.10",3.2057501539532,0.504
"18285","ENSG00000215440.12",3.27044458272878,0.591
"18286","ENSG00000215444.2",4.75,0.336
"18287","ENSG00000215452.5",5.21302440652067,0.708
"18288","ENSG00000215456.6",4.95,0.584
"18289","ENSG00000215458.8",4.40112804866096,0.806
"18290","ENSG00000215464.4",5.02722730965662,0.654
"18291","ENSG00000215467.2",3.92220997295788,0.242
"18292","ENSG00000215472.10",4.08609113859755,0.863
"18293","ENSG00000215480.4",5.20493628662161,0.642
"18294","ENSG00000215481.9",3.32227593229312,0.239
"18295","ENSG00000215482.3",5.20412644116904,0.702
"18296","ENSG00000215483.12",2.67785009722389,0.072
"18297","ENSG00000215492.6",4.75,0.362
"18298","ENSG00000215493.3",6.08183943957368,0.993
"18299","ENSG00000215498.9",3.84453887064015,0.42
"18300","ENSG00000215512.9",5.91702584355814,0.946
"18301","ENSG00000215515.2",3.20585248697457,0.157
"18302","ENSG00000215520.3",4.99503723118972,0.553
"18303","ENSG00000215529.13",4.79204930819745,0.525
"18304","ENSG00000215533.8",4.99705046472424,0.975
"18305","ENSG00000215548.2",3.58538554858187,0.761
"18306","ENSG00000215553.3",3.97583571976973,0.078
"18307","ENSG00000215559.8",3.32102296063352,0.259
"18308","ENSG00000215571.5",4.7301853924457,0.201
"18309","ENSG00000215583.3",4.06107835798801,0.223
"18310","ENSG00000215606.4",4.44838224413147,0.398
"18311","ENSG00000215612.8",4.03795026388908,0.207
"18312","ENSG00000215630.6",2.85572699294883,0.172
"18313","ENSG00000215644.10",3.57395662646009,0.403
"18314","ENSG00000215692.2",4.99416250263879,0.513
"18315","ENSG00000215704.10",3.21088504549295,0.059
"18316","ENSG00000215712.11",4.11313468300305,0.872
"18317","ENSG00000215717.7",3.23483545193601,0.592
"18318","ENSG00000215720.4",3.97107144214508,0.122
"18319","ENSG00000215760.2",6.2097262973488,0.987
"18320","ENSG00000215769.8",4.06601457231518,0.754
"18321","ENSG00000215771.2",4.248650501313,0.26
"18322","ENSG00000215784.6",1.64513566361311,0.001
"18323","ENSG00000215785.2",3.83,0.164
"18324","ENSG00000215788.11",3.0049582994502,0.132
"18325","ENSG00000215790.8",3.884034485629,0.582
"18326","ENSG00000215795.2",4.18676929676292,0.87
"18327","ENSG00000215796.3",3.64153543311616,0.019
"18328","ENSG00000215805.3",4.263256224062,0.225
"18329","ENSG00000215807.4",5.11,0.777
"18330","ENSG00000215808.4",4.05045886091656,0.909
"18331","ENSG00000215817.8",4.3303757122683,0.654
"18332","ENSG00000215819.3",4.66645689581384,0.459
"18333","ENSG00000215835.2",6.82836448602369,0.949
"18334","ENSG00000215837.7",4.67357286784819,0.549
"18335","ENSG00000215838.4",5.35207144832169,0.844
"18336","ENSG00000215840.3",3.12995533472857,0.122
"18337","ENSG00000215845.11",3.37557712201183,0.226
"18338","ENSG00000215846.6",4.07,0.268
"18339","ENSG00000215859.9",3.25597458859428,0.306
"18340","ENSG00000215861.7",3.20092349068115,0.202
"18341","ENSG00000215864.6",3.92423012350064,0.136
"18342","ENSG00000215866.9",3.48604236015081,0.266
"18343","ENSG00000215867.4",3.73255853625717,0.226
"18344","ENSG00000215869.4",3.28030979537819,0.137
"18345","ENSG00000215871.2",4.81,0.505
"18346","ENSG00000215873.2",6.09172413952118,0.754
"18347","ENSG00000215878.3",4.60969951711154,0.524
"18348","ENSG00000215883.11",3.5072799926047,0.805
"18349","ENSG00000215893.3",3.9432828247623,0.173
"18350","ENSG00000215895.4",4.160241011914,0.203
"18351","ENSG00000215899.3",3.97494650961178,0.248
"18352","ENSG00000215908.10",3.22252680005894,0.354
"18353","ENSG00000215910.8",4.38062156864858,0.341
"18354","ENSG00000215912.12",4.75761321166652,0.891
"18355","ENSG00000215914.4",4.99,0.72
"18356","ENSG00000215915.10",3.73223060095496,0.562
"18357","ENSG00000215930.1",4.99,0.715
"18358","ENSG00000216031.1",4.82368986285032,0.492
"18359","ENSG00000216101.3",4.70738014652833,0.417
"18360","ENSG00000216285.5",5.20895330980228,0.279
"18361","ENSG00000216307.2",4.22107883961961,0.22
"18362","ENSG00000216316.1",3.5751286893383,0.119
"18363","ENSG00000216331.2",5.02791793667638,0.452
"18364","ENSG00000216359.1",4.43566067627456,0.46
"18365","ENSG00000216360.1",4.59300500147964,0.454
"18366","ENSG00000216364.1",5.94662740888939,0.756
"18367","ENSG00000216412.4",5.47287755295497,0.721
"18368","ENSG00000216425.4",5.21,1.001
"18369","ENSG00000216471.3",4.37484921239565,0.269
"18370","ENSG00000216475.1",5.21,1.001
"18371","ENSG00000216480.2",4.6311131709897,0.822
"18372","ENSG00000216490.4",3.46468057158943,0.923
"18373","ENSG00000216516.1",5.11,0.767
"18374","ENSG00000216523.1",5.77757504207673,0.945
"18375","ENSG00000216548.2",3.83,0.144
"18376","ENSG00000216588.9",3.4113885072537,0.328
"18377","ENSG00000216613.2",4.64028905096622,0.646
"18378","ENSG00000216624.3",3.94316741150914,0.779
"18379","ENSG00000216636.1",3.80177833206293,0.063
"18380","ENSG00000216639.1",3.06760787696253,0.088
"18381","ENSG00000216642.1",4.99,0.739
"18382","ENSG00000216657.1",3.96713485728774,0.17
"18383","ENSG00000216676.2",4.45205969119927,0.344
"18384","ENSG00000216687.2",3.68568884166228,0.098
"18385","ENSG00000216718.7",4.07,0.294
"18386","ENSG00000216723.1",5.0700573776293,0.509
"18387","ENSG00000216740.2",4.41064745050104,0.382
"18388","ENSG00000216775.4",5.51292639652195,0.884
"18389","ENSG00000216781.2",4.75,0.344
"18390","ENSG00000216802.1",5.10184182510892,0.712
"18391","ENSG00000216809.1",3.74352885023368,0.32
"18392","ENSG00000216813.1",4.92797563277015,0.776
"18393","ENSG00000216819.1",4.15286932777927,0.164
"18394","ENSG00000216835.3",4.99,0.718
"18395","ENSG00000216854.2",3.94282590285866,0.198
"18396","ENSG00000216863.10",4.56588693253942,0.655
"18397","ENSG00000216866.5",4.08266863327754,0.519
"18398","ENSG00000216867.2",1.68746532776425,0.001
"18399","ENSG00000216895.9",3.64158154810961,0.943
"18400","ENSG00000216901.1",5.01719718718449,0.856
"18401","ENSG00000216906.2",4.11158508042453,0.638
"18402","ENSG00000216915.2",4.18412042332527,0.153
"18403","ENSG00000216921.9",5.09385594133185,0.691
"18404","ENSG00000216937.13",2.6956696869389,0.063
"18405","ENSG00000216938.3",4.84665653917142,0.301
"18406","ENSG00000216977.1",5.91113420003651,0.83
"18407","ENSG00000216990.2",5.3405853794629,0.871
"18408","ENSG00000216998.1",3.77702068410633,0.163
"18409","ENSG00000217004.1",4.31447402369186,0.286
"18410","ENSG00000217026.3",5.34244722737834,0.274
"18411","ENSG00000217027.1",5.14319410721457,0.843
"18412","ENSG00000217030.1",5.50861063283554,0.931
"18413","ENSG00000217041.1",5.21,1.001
"18414","ENSG00000217060.1",4.4213342816408,0.24
"18415","ENSG00000217078.1",4.94514891646771,0.715
"18416","ENSG00000217094.2",5.6632345936519,0.669
"18417","ENSG00000217120.1",3.79214907974462,0.555
"18418","ENSG00000217128.13",2.39060206476884,0.008
"18419","ENSG00000217130.1",4.14864169057716,0.588
"18420","ENSG00000217159.2",2.64609544645463,0.005
"18421","ENSG00000217165.1",2.58785926813936,0.036
"18422","ENSG00000217181.1",3.36395493256674,0.096
"18423","ENSG00000217227.1",5.15287888060833,0.619
"18424","ENSG00000217236.2",2.22058100460643,0.017
"18425","ENSG00000217239.3",5.73255365748814,0.597
"18426","ENSG00000217241.1",5.12395846671278,0.64
"18427","ENSG00000217275.2",4.97071401984631,0.596
"18428","ENSG00000217289.3",5.57829814507482,0.683
"18429","ENSG00000217314.2",5.64427244198665,0.829
"18430","ENSG00000217315.1",4.56508579402406,0.674
"18431","ENSG00000217325.2",3.57499279468957,0.443
"18432","ENSG00000217327.3",4.99,0.732
"18433","ENSG00000217330.1",4.07,0.281
"18434","ENSG00000217334.1",5.11,0.792
"18435","ENSG00000217372.2",4.95,0.561
"18436","ENSG00000217377.1",4.29400451714956,0.218
"18437","ENSG00000217385.1",5.73779418711951,0.856
"18438","ENSG00000217404.2",4.6433308137877,0.644
"18439","ENSG00000217414.2",4.81,0.474
"18440","ENSG00000217416.4",5.02727459404326,0.314
"18441","ENSG00000217442.4",4.30473777620428,0.319
"18442","ENSG00000217455.8",4.17167344724131,0.459
"18443","ENSG00000217488.2",6.33081958558597,0.802
"18444","ENSG00000217495.2",4.74184080775405,0.386
"18445","ENSG00000217512.1",4.75546268748631,0.121
"18446","ENSG00000217527.1",3.97986996338017,0.16
"18447","ENSG00000217539.2",5.22632049366747,0.732
"18448","ENSG00000217555.13",3.34087780387827,0.74
"18449","ENSG00000217612.2",4.75097425953567,0.549
"18450","ENSG00000217624.2",4.173273466486,0.28
"18451","ENSG00000217643.1",6.03077469958986,0.841
"18452","ENSG00000217644.5",4.86058360498151,0.939
"18453","ENSG00000217646.1",4.23608376936601,0.623
"18454","ENSG00000217648.1",3.24614928665881,0.21
"18455","ENSG00000217653.1",3.17282587782205,0.114
"18456","ENSG00000217684.2",3.77812264455425,0.2
"18457","ENSG00000217702.3",2.86291143479787,0.147
"18458","ENSG00000217716.3",4.43411667598692,0.392
"18459","ENSG00000217733.2",2.30043947651181,0.003
"18460","ENSG00000217746.1",5.98842672101352,0.81
"18461","ENSG00000217767.2",2.87074557154884,0.044
"18462","ENSG00000217769.4",4.94260521217308,0.363
"18463","ENSG00000217776.1",3.83,0.137
"18464","ENSG00000217783.2",4.49342503488549,0.535
"18465","ENSG00000217791.4",6.47910953792826,0.984
"18466","ENSG00000217801.11",3.76728671298755,0.508
"18467","ENSG00000217824.1",3.83,0.141
"18468","ENSG00000217825.2",4.66401562508886,0.342
"18469","ENSG00000217835.3",5.09032338688818,0.393
"18470","ENSG00000217862.2",5.98297057097984,0.84
"18471","ENSG00000217889.3",5.15593646713297,0.932
"18472","ENSG00000217897.2",5.1551199180958,0.738
"18473","ENSG00000217929.4",6.97810616120431,0.987
"18474","ENSG00000217930.8",3.39115129564405,0.51
"18475","ENSG00000217950.4",3.39744614437693,0.102
"18476","ENSG00000218016.2",4.75,0.38
"18477","ENSG00000218018.4",3.70516401184374,0.31
"18478","ENSG00000218020.3",5.21,1.001
"18479","ENSG00000218027.2",4.34511337130676,0.281
"18480","ENSG00000218048.2",4.99,0.72
"18481","ENSG00000218052.6",5.59912245281775,0.694
"18482","ENSG00000218069.2",4.75,0.379
"18483","ENSG00000218073.1",3.96234083012508,0.416
"18484","ENSG00000218153.2",3.45369076499143,0.125
"18485","ENSG00000218175.2",4.20670614606851,0.299
"18486","ENSG00000218180.2",4.78915894606206,0.418
"18487","ENSG00000218186.2",2.92655431751103,0.075
"18488","ENSG00000218189.4",4.32205943331592,0.643
"18489","ENSG00000218198.3",4.75,0.366
"18490","ENSG00000218208.1",4.74190835764107,0.443
"18491","ENSG00000218213.1",4.75,0.35
"18492","ENSG00000218226.1",3.25054285140583,0.281
"18493","ENSG00000218227.3",5.37011664086147,0.657
"18494","ENSG00000218233.1",4.16267323599315,0.03
"18495","ENSG00000218261.1",4.99,0.735
"18496","ENSG00000218265.1",5.75976849507549,0.964
"18497","ENSG00000218274.2",5.21,1.001
"18498","ENSG00000218283.2",3.92143924195216,0.344
"18499","ENSG00000218313.1",4.24158565066628,0.16
"18500","ENSG00000218336.9",2.47178191113858,0.009
"18501","ENSG00000218347.2",5.18630034382339,0.689
"18502","ENSG00000218350.1",5.48220530319792,0.681
"18503","ENSG00000218351.2",4.24556115225954,0.201
"18504","ENSG00000218358.3",5.03275773800994,0.795
"18505","ENSG00000218359.1",4.99,0.709
"18506","ENSG00000218410.1",4.07,0.302
"18507","ENSG00000218416.4",4.29083792360508,0.855
"18508","ENSG00000218418.2",3.49763863013714,0.156
"18509","ENSG00000218426.5",4.15749947687217,0.611
"18510","ENSG00000218428.1",5.32546926165801,0.602
"18511","ENSG00000218454.2",4.07,0.307
"18512","ENSG00000218459.1",4.75,0.369
"18513","ENSG00000218472.2",5.05409872006964,0.627
"18514","ENSG00000218475.2",4.93453739122238,0.427
"18515","ENSG00000218483.1",3.43894226019883,0.05
"18516","ENSG00000218490.1",4.75,0.346
"18517","ENSG00000218502.3",6.44215251629427,0.882
"18518","ENSG00000218510.9",3.09033219211111,0.264
"18519","ENSG00000218521.1",5.21,1.001
"18520","ENSG00000218536.1",3.58316383960116,0.271
"18521","ENSG00000218537.1",4.47793366585613,0.96
"18522","ENSG00000218561.1",4.99,0.7
"18523","ENSG00000218565.2",4.75,0.35
"18524","ENSG00000218574.1",3.67131237695261,0.087
"18525","ENSG00000218582.2",4.1876457466842,0.316
"18526","ENSG00000218586.3",5.20077841118992,0.714
"18527","ENSG00000218596.2",5.7303853242607,0.832
"18528","ENSG00000218631.1",6.40238809543837,0.946
"18529","ENSG00000218632.3",5.21,1.001
"18530","ENSG00000218643.2",5.21,1.001
"18531","ENSG00000218676.1",3.8074000308991,0.213
"18532","ENSG00000218682.1",5.42252030128347,0.71
"18533","ENSG00000218690.2",4.35841108282106,0.489
"18534","ENSG00000218713.1",3.91387682052444,0.515
"18535","ENSG00000218725.2",5.21,1.001
"18536","ENSG00000218728.3",4.75,0.36
"18537","ENSG00000218732.1",5.95504595837558,0.902
"18538","ENSG00000218739.10",2.72082012719395,0.09
"18539","ENSG00000218766.1",4.81,0.497
"18540","ENSG00000218772.2",4.07,0.258
"18541","ENSG00000218792.2",4.26948746449618,0.225
"18542","ENSG00000218793.1",5.99180862364518,0.882
"18543","ENSG00000218803.1",4.99,0.701
"18544","ENSG00000218813.1",6.35149810073589,0.965
"18545","ENSG00000218857.1",4.81024348955159,0.506
"18546","ENSG00000218872.1",5.44990471567973,0.876
"18547","ENSG00000218891.5",3.49228790415864,0.772
"18548","ENSG00000218896.1",4.50434593249482,0.87
"18549","ENSG00000218980.2",5.80465945513856,0.244
"18550","ENSG00000218996.1",5.11193315980603,0.592
"18551","ENSG00000219023.1",4.82897428796939,0.889
"18552","ENSG00000219027.2",4.34679229281587,0.402
"18553","ENSG00000219039.2",4.49763111209748,0.23
"18554","ENSG00000219074.1",5.71888171533902,0.814
"18555","ENSG00000219085.1",5.52276995291505,0.546
"18556","ENSG00000219088.1",5.43846007796807,0.896
"18557","ENSG00000219102.3",4.266591952307,0.233
"18558","ENSG00000219133.2",4.75451960257399,0.674
"18559","ENSG00000219146.1",5.34598164632404,0.737
"18560","ENSG00000219149.4",4.53930199927442,0.44
"18561","ENSG00000219159.4",5.21,1.001
"18562","ENSG00000219163.2",5.92944924934362,0.666
"18563","ENSG00000219186.2",4.13444825819798,0.122
"18564","ENSG00000219188.1",5.88673742290937,0.809
"18565","ENSG00000219200.12",3.13718531150396,0.292
"18566","ENSG00000219201.4",4.77284836938084,0.476
"18567","ENSG00000219249.2",4.72731518648427,0.527
"18568","ENSG00000219257.2",4.10190294751024,0.119
"18569","ENSG00000219273.1",4.40144683769813,0.349
"18570","ENSG00000219294.6",4.182616574525,0.462
"18571","ENSG00000219298.1",4.5786600811651,0.541
"18572","ENSG00000219314.1",5.53765689895294,0.777
"18573","ENSG00000219329.1",3.48480303836269,0.04
"18574","ENSG00000219355.2",3.57664819969905,0.163
"18575","ENSG00000219361.1",4.78727772340204,0.741
"18576","ENSG00000219387.2",4.07,0.285
"18577","ENSG00000219391.1",3.71,0.069
"18578","ENSG00000219392.2",5.02790115188161,0.507
"18579","ENSG00000219395.2",3.72094433618823,0.321
"18580","ENSG00000219404.2",5.06852342464281,0.618
"18581","ENSG00000219410.6",3.92395766300964,0.963
"18582","ENSG00000219430.2",4.07,0.261
"18583","ENSG00000219433.2",4.38770065934343,0.518
"18584","ENSG00000219435.6",4.15736391835959,0.238
"18585","ENSG00000219445.2",3.47148699614411,0.599
"18586","ENSG00000219451.3",3.72042443662198,0.125
"18587","ENSG00000219470.1",3.38326444301212,0.579
"18588","ENSG00000219481.11",3.53767172449132,0.735
"18589","ENSG00000219487.2",6.34744727367754,0.855
"18590","ENSG00000219507.4",3.05028227397651,0.24
"18591","ENSG00000219529.2",3.09614477368317,0.271
"18592","ENSG00000219532.2",4.36035798387537,0.252
"18593","ENSG00000219545.12",2.46754152264552,0.005
"18594","ENSG00000219547.1",4.92107356197718,0.576
"18595","ENSG00000219553.2",4.90864100579642,0.437
"18596","ENSG00000219565.2",5.91526534109526,0.917
"18597","ENSG00000219608.3",5.32966621727104,0.905
"18598","ENSG00000219626.9",3.01776150884786,0.202
"18599","ENSG00000219642.2",3.93087700990553,0.211
"18600","ENSG00000219653.1",5.11,0.801
"18601","ENSG00000219665.8",3.58675037100718,0.904
"18602","ENSG00000219682.4",4.00780187322149,0.252
"18603","ENSG00000219693.3",5.28654414195211,0.613
"18604","ENSG00000219702.1",5.02538644373208,0.514
"18605","ENSG00000219703.1",4.95,0.563
"18606","ENSG00000219712.1",4.76143087022998,0.492
"18607","ENSG00000219736.1",4.75,0.366
"18608","ENSG00000219738.2",4.81480631234021,0.537
"18609","ENSG00000219747.1",4.79425063737849,0.358
"18610","ENSG00000219755.1",4.68247663004657,0.479
"18611","ENSG00000219770.1",4.28585378078744,0.24
"18612","ENSG00000219773.1",4.80156922740647,0.598
"18613","ENSG00000219790.3",5.24550065850371,0.711
"18614","ENSG00000219797.2",4.24913371185509,0.817
"18615","ENSG00000219814.2",5.19212370892926,0.157
"18616","ENSG00000219870.2",4.89149054238239,0.826
"18617","ENSG00000219881.1",7.02222461611904,0.938
"18618","ENSG00000219902.1",5.08979091600464,0.573
"18619","ENSG00000219926.11",4.08925364480134,0.043
"18620","ENSG00000219928.2",4.81938954130254,0.537
"18621","ENSG00000219930.4",5.21,1.001
"18622","ENSG00000219932.6",3.8360577084737,0.204
"18623","ENSG00000219951.4",4.24068869963295,0.199
"18624","ENSG00000219986.2",5.63763834086788,0.796
"18625","ENSG00000219992.2",5.6189288571468,0.951
"18626","ENSG00000220008.3",3.7880381344558,0.079
"18627","ENSG00000220091.2",4.51499439802588,0.448
"18628","ENSG00000220105.2",5.83572356332252,0.823
"18629","ENSG00000220154.2",4.99,0.706
"18630","ENSG00000220157.4",5.32631840819091,0.456
"18631","ENSG00000220161.4",4.57944455974748,0.867
"18632","ENSG00000220181.1",5.64358287777177,0.645
"18633","ENSG00000220201.7",2.85230452126371,0.152
"18634","ENSG00000220205.9",3.82153802085697,0.901
"18635","ENSG00000220237.1",4.87321273400005,0.944
"18636","ENSG00000220248.1",4.11636066338966,0.107
"18637","ENSG00000220256.4",4.58268078105058,0.782
"18638","ENSG00000220267.1",3.71430256565332,0.057
"18639","ENSG00000220305.1",4.77649675974535,0.951
"18640","ENSG00000220323.4",4.74518996200903,0.926
"18641","ENSG00000220343.5",3.46361932756785,0.145
"18642","ENSG00000220347.1",4.07,0.292
"18643","ENSG00000220377.1",4.95,0.585
"18644","ENSG00000220378.3",3.46121085320064,0.328
"18645","ENSG00000220392.1",3.83846107827721,0.275
"18646","ENSG00000220412.1",5.91150559762916,0.855
"18647","ENSG00000220418.1",5.21,1.001
"18648","ENSG00000220446.2",4.81,0.498
"18649","ENSG00000220472.1",5.89981473700175,0.886
"18650","ENSG00000220483.4",3.30526526297998,0.026
"18651","ENSG00000220494.4",4.02644917588037,0.352
"18652","ENSG00000220506.2",4.58226112272579,0.363
"18653","ENSG00000220515.2",4.07,0.287
"18654","ENSG00000220517.2",2.77157079364312,0.012
"18655","ENSG00000220522.2",5.72384173193958,0.931
"18656","ENSG00000220563.1",5.5156777995416,0.855
"18657","ENSG00000220575.8",5.89151061945831,0.919
"18658","ENSG00000220583.1",5.5319131421673,0.342
"18659","ENSG00000220585.4",5.21,1.001
"18660","ENSG00000220586.2",4.07,0.293
"18661","ENSG00000220600.2",4.73114095526416,0.52
"18662","ENSG00000220614.1",4.85188998146691,0.502
"18663","ENSG00000220635.2",5.55435784169259,0.796
"18664","ENSG00000220660.2",5.81440715360271,0.977
"18665","ENSG00000220666.2",4.52688182756143,0.748
"18666","ENSG00000220685.3",4.86452509512118,0.923
"18667","ENSG00000220694.2",5.64801600450015,0.789
"18668","ENSG00000220695.1",4.79953532707792,0.687
"18669","ENSG00000220702.1",4.17238662366756,0.693
"18670","ENSG00000220721.2",3.82272930414771,0.145
"18671","ENSG00000220730.2",5.21,1.001
"18672","ENSG00000220744.1",3.84348547648327,0.356
"18673","ENSG00000220749.4",3.78922889656079,0.18
"18674","ENSG00000220771.2",4.99015025262605,0.421
"18675","ENSG00000220773.1",5.8164783806199,0.827
"18676","ENSG00000220785.8",3.4981802320702,0.256
"18677","ENSG00000220793.5",3.84791651065159,0.212
"18678","ENSG00000220804.10",3.50104557873134,0.392
"18679","ENSG00000220831.4",4.07,0.277
"18680","ENSG00000220842.6",3.5324360241285,0.703
"18681","ENSG00000220848.5",2.281530922337,0.003
"18682","ENSG00000220867.1",4.35002924061651,0.174
"18683","ENSG00000220868.2",3.90024625011335,0.226
"18684","ENSG00000220875.1",3.61645464469525,0.051
"18685","ENSG00000220884.2",5.11,0.794
"18686","ENSG00000220891.1",4.67661446601508,0.513
